condition,condition_key,trial,file,event_type,sample,time_seconds,signed_peak_uv,vertical_z,vertical_horizontal_ratio,width_seconds,velocity_z,signed_delta_uv,direction
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,132922.0,531.688,,,,,12.548251921410385,174.2233863660984,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,133541.0,534.164,,,,,30.30596110614041,471.6439941065887,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,133921.0,535.684,,,,,37.339160794029034,606.4384201597425,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,134174.0,536.696,,,,,9.886386679765938,140.1899756116093,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,134207.0,536.828,,,,,-7.327652766623143,-104.30065723216946,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,134260.0,537.04,,,,,23.506206150474128,339.1991817524728,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,134381.0,537.524,,,,,-22.009264533547547,-326.0783880680326,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,134456.0,537.824,,,,,20.30548372233721,311.9266019552152,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,134506.0,538.024,,,,,6.761745963472537,81.86325816461772,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,134560.0,538.24,,,,,-6.645217753325119,-115.77450871151497,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,134665.0,538.66,,,,,9.004598453917819,118.93662695527621,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,134757.0,539.028,,,,,-14.097376529817295,-202.763380541599,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,135841.0,543.364,,,,,-16.358113147083074,-225.25649099802212,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,135934.0,543.736,,,,,13.342757949030045,197.0902892333175,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,136001.0,544.004,,,,,11.035516679707285,152.8701115406228,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,136104.0,544.416,,,,,28.770666191727706,495.24303665086006,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,136505.0,546.02,,,,,24.49888208558104,352.6694093601786,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,137135.0,548.54,,,,,-24.164850194957005,-356.7077519166432,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,137277.0,549.108,,,,,9.40158067124354,127.86884492180215,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,137546.0,550.184,,,,,23.55514775739271,335.73941466848834,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,137875.0,551.5,,,,,10.479188673199657,148.7552023510272,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,137963.0,551.852,,,,,26.017925939826142,414.57419133309156,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,138230.0,552.92,,,,,-28.05315661006569,-485.70570226754563,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,138271.0,553.084,,,,,9.736747016964237,181.09226758434727,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,139537.0,558.148,,,,,-17.94136768398883,-264.0072136168151,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,139703.0,558.812,,,,,27.944089082827123,413.0652401093392,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,140015.0,560.06,,,,,6.055986956851387,84.90102206444323,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,140276.0,561.104,,,,,9.41283527125791,119.6254782257393,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,140342.0,561.368,,,,,33.57437914579722,627.7894655127515,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,140377.0,561.508,,,,,-8.242563814248092,-137.24530388824547,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,140758.0,563.032,,,,,38.93177724888735,673.5163625256292,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,140793.0,563.172,,,,,-7.7387808718437165,-144.26730752705248,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,141433.0,565.732,,,,,-6.738420287186288,-96.93745151260177,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,141799.0,567.196,,,,,7.606495253851487,111.98803479243026,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,141887.0,567.548,,,,,-30.703056830588157,-582.939028042997,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,142123.0,568.492,,,,,-12.018157199446591,-227.2219596620123,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,142298.0,569.192,,,,,-7.735954663516926,-124.17092676601243,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,143458.0,573.832,,,,,14.514803853845084,194.19188630922167,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,145455.0,581.82,,,,,-8.956019366322455,-149.31275136420828,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,146505.0,586.02,,,,,-19.13597155357113,-283.9828041308826,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,146599.0,586.396,,,,,11.930858360728374,175.23190494373927,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,146751.0,587.004,,,,,-15.720571375375929,-215.48556529420242,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,147841.0,591.364,,,,,-20.069858291475477,-299.34235084289384,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,147882.0,591.528,,,,,21.62227613511368,319.6695394875693,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,147943.0,591.772,,,,,-41.472402345311515,-731.6760070475813,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,147971.0,591.884,,,,,18.41142882826133,260.56196710129825,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,148866.0,595.464,,,,,-13.375191462146311,-195.64758592610713,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,148918.0,595.672,,,,,15.60634991248212,224.40163525017937,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,149193.0,596.772,,,,,16.158172999278783,281.7675674241027,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,149223.0,596.892,,,,,-33.01142362563791,-521.658506268777,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,149252.0,597.008,,,,,7.769464533757933,114.92166853637912,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,149321.0,597.284,,,,,51.59225528545805,989.7160333182738,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,149378.0,597.512,,,,,33.85589808786488,551.3309804402124,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,149406.0,597.624,,,,,-7.763319437236119,-110.97757109810709,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,149699.0,598.796,,,,,-24.55035934689538,-397.0589780932959,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,151124.0,604.496,,,,,-20.35122665358128,-315.7581032535287,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,151177.0,604.708,,,,,23.883199142403814,351.7050013442745,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,151261.0,605.044,,,,,38.32280116446445,594.8460409098009,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,151584.0,606.336,,,,,-13.765861644529565,-172.63170984186445,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,151791.0,607.164,,,,,-9.017190108354528,-135.24997330997064,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,152681.0,610.724,,,,,-20.201339896609,-298.635582235525,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,152728.0,610.912,,,,,18.84877610198441,257.95316229253297,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,153547.0,614.188,,,,,-36.304477360432294,-548.6089834419856,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,153610.0,614.44,,,,,36.00738016730559,513.2581596826246,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,153671.0,614.684,,,,,7.88353101262625,109.98589942293955,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,153912.0,615.648,,,,,-42.26911444927989,-680.666886590297,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,155857.0,623.428,,,,,-19.265160270971503,-287.6970491797701,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,156012.0,624.048,,,,,17.763611993532248,238.94900464276174,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,156358.0,625.432,,,,,41.50235489070479,666.2324395981163,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,156828.0,627.312,,,,,-32.0812210973854,-522.207933416796,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,156884.0,627.536,,,,,39.05016831719819,579.0620852829886,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,158350.0,633.4,,,,,-35.85186569256314,-627.4706857150062,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,158414.0,633.656,,,,,43.44451148911869,663.9200545607376,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,158906.0,635.624,,,,,-35.225462160380296,-543.953606720859,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,158977.0,635.908,,,,,40.7670102512878,597.009664165903,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,159453.0,637.812,,,,,37.51854398897494,550.9647773113015,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,160884.0,643.536,,,,,-39.245168618312626,-670.0281040599345,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,160916.0,643.664,,,,,14.54927244267839,221.54435716081207,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,161004.0,644.016,,,,,48.83849552413075,813.6569990625742,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,161031.0,644.124,,,,,-9.22777773342435,-133.4604836129331,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,162084.0,648.336,,,,,-16.71653323884538,-276.09132513620574,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,162347.0,649.388,,,,,-25.195469662616446,-445.5464706774738,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,162400.0,649.6,,,,,-30.1035629880993,-435.22126055247656,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,162490.0,649.96,,,,,30.5024636999866,572.6470616667783,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,162562.0,650.248,,,,,40.10233004488262,679.5345401577351,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,162598.0,650.392,,,,,-12.062079247252456,-213.59031513626667,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,162636.0,650.544,,,,,14.99838107802746,185.39999159810077,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,162859.0,651.436,,,,,30.36648249910026,445.28473039704687,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,164469.0,657.876,,,,,7.788632750503657,105.46250241218839,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,168650.0,674.6,,,,,8.187953219335746,111.65742240309837,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,168682.0,674.728,,,,,-33.88663809396907,-584.605773525583,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,168724.0,674.896,,,,,15.399307823427057,281.43210888412943,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,168758.0,675.032,,,,,-6.466981318682783,-47.368509735294595,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,169186.0,676.744,,,,,-27.549361450940435,-431.2634532650626,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,169535.0,678.14,,,,,27.75579670260375,408.72808318642745,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,170791.0,683.164,,,,,8.094884801400857,117.7044691289351,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,171614.0,686.456,,,,,-36.155796748336236,-688.5071235337412,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,171718.0,686.872,,,,,-33.26491824281118,-555.1848866699588,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,171761.0,687.044,,,,,7.995990271918375,137.65717668480613,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,171808.0,687.232,,,,,40.77126913386148,673.7957254394171,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,171837.0,687.348,,,,,-6.41567953535535,-111.00727293457003,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,171927.0,687.708,,,,,-6.5089847794759885,-80.26836890306706,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,171953.0,687.812,,,,,39.28212600227891,730.3822600145348,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,171989.0,687.956,,,,,-8.420116183181742,-140.04520369031468,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,174951.0,699.804,,,,,14.676280913758468,212.8880305960009,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,175535.0,702.14,,,,,11.120759531484218,146.02029194667563,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,175968.0,703.872,,,,,-17.701608020849,-256.59306571090207,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,176037.0,704.148,,,,,-10.784594543184847,-144.0910252641391,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,177038.0,708.152,,,,,25.47533363231504,349.2906903490494,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,177386.0,709.544,,,,,24.742694174763844,447.35507895337713,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,177437.0,709.748,,,,,-6.695944640525362,-121.0735427887144,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,177522.0,710.088,,,,,8.586241197977676,112.15921063511496,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,177569.0,710.276,,,,,-14.22624187042951,-216.47085922707123,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,177828.0,711.312,,,,,-10.524547175258022,-187.12082394042636,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,180149.0,720.596,,,,,12.508686592176838,177.33665259238566,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,184329.0,737.316,,,,,-11.38251409762522,-156.3044344698095,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,184375.0,737.5,,,,,16.21483093506404,252.1287559984466,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,185330.0,741.32,,,,,-16.825792566097434,-273.8931473080051,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,185889.0,743.556,,,,,-19.84144789206117,-328.44458240368095,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,185976.0,743.904,,,,,-20.239524184459405,-291.3124307314705,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,186040.0,744.16,,,,,36.93617243090142,583.9213839228944,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,186789.0,747.156,,,,,-23.73612513996888,-356.642385591554,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,186849.0,747.396,,,,,30.02129260899526,504.16248683329263,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,187756.0,751.024,,,,,-9.804110810535894,-133.09274335630263,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,187803.0,751.212,,,,,11.61863967129139,167.60645562414095,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,188116.0,752.464,,,,,-12.833424437392296,-199.04757057051467,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,188189.0,752.756,,,,,-6.679054484966714,-132.44087946757003,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,188254.0,753.016,,,,,-7.168098262518846,-93.52767735543301,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,188370.0,753.48,,,,,12.23275587084224,171.2677512654454,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,188439.0,753.756,,,,,14.688767596078716,204.4294201540284,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,189964.0,759.856,,,,,-10.034071419594914,-142.33872136108175,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,190823.0,763.292,,,,,12.581274665340151,174.94960524214508,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,191330.0,765.32,,,,,10.789832213387701,178.5118537687839,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,191373.0,765.492,,,,,-7.500079797363804,-100.91135964484192,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,191987.0,767.948,,,,,-13.1454995116508,-193.17522121211073,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,192062.0,768.248,,,,,-13.94253352012335,-205.226631023391,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,192167.0,768.668,,,,,28.214646931297157,411.92244054214206,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,192585.0,770.34,,,,,-16.93850318868217,-239.13970739495988,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,192655.0,770.62,,,,,20.040193585816947,285.9637918633639,positive
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,192908.0,771.632,,,,,-27.679808733494774,-393.0782794153505,negative
Video,video,1,OpenBCI-RAW-2026-06-05_15-20-10.txt,horizontal-saccade-like,192992.0,771.968,,,,,27.545490474634082,427.46652002734015,positive
